Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Segment
13107.0,44,10,3857.35,3,4,4,344,Loyaux
13108.0,7,2,748.46,4,2,3,423,Potentiel
13109.0,184,2,354.24,1,2,2,122,Endormis
13110.0,72,6,1494.3000000000002,2,3,3,233,Autres
13111.0,353,1,321.88000000000005,1,1,2,112,Endormis
13112.0,176,3,46.64000000000001,1,2,1,121,Endormis
13113.0,1,22,6646.599999999999,4,4,4,444,Champions
13114.0,365,1,234.38,1,1,1,111,Endormis
13115.0,1,10,3231.02,4,4,4,444,Champions
13117.0,0,13,1660.6,4,4,3,443,Champions
13118.0,11,5,1226.1,4,3,3,433,Autres
13119.0,303,1,134.9,1,1,1,111,Endormis
13123.0,107,2,506.75,2,2,2,222,Autres
13124.0,20,1,885.33,3,1,3,313,Autres
13125.0,158,1,148.62,1,1,1,111,Endormis
13126.0,1,11,1951.04,4,4,4,444,Champions
13128.0,266,1,263.5,1,1,1,111,Endormis
13129.0,87,2,233.25,2,2,1,221,Autres
13131.0,53,4,2240.47,2,3,4,234,Autres
13133.0,94,1,90.65,2,1,1,211,Autres
13134.0,37,2,681.65,3,2,2,322,Autres
13135.0,126,1,275.45,2,1,1,211,Autres
13136.0,0,14,3801.48,4,4,4,444,Champions
13137.0,21,8,3983.65,3,4,4,344,Loyaux
13138.0,7,3,517.6,4,2,2,422,Potentiel
13139.0,72,1,3138.04,2,1,4,214,Autres
13140.0,1,3,790.71,4,2,3,423,Potentiel
13141.0,20,15,5396.33,3,4,4,344,Loyaux
13143.0,217,2,411.0,1,2,2,122,Endormis
13144.0,66,1,24.4,2,1,1,211,Autres
13145.0,7,4,805.0,4,3,3,433,Autres
13148.0,24,19,4954.13,3,4,4,344,Loyaux
13150.0,105,4,464.92,2,3,2,232,Autres
13151.0,260,3,1268.89,1,2,3,123,Endormis
13152.0,52,9,2177.78,2,4,4,244,Loyaux
13154.0,34,4,1640.39,3,3,3,333,Autres
13155.0,3,3,778.42,4,2,3,423,Potentiel
13156.0,20,3,1586.54,3,2,3,323,Autres
13157.0,44,5,3946.14,3,3,4,334,Autres
13158.0,23,1,307.12,3,1,2,312,Autres
13161.0,135,1,359.38,2,1,2,212,Autres
13162.0,15,14,7702.45,4,4,4,444,Champions
13163.0,245,2,35.3,1,2,1,121,Endormis
13164.0,204,3,446.94,1,2,2,122,Endormis
13165.0,48,1,429.68,3,1,2,312,Autres
13166.0,49,1,458.73,3,1,2,312,Autres
13167.0,25,1,333.82,3,1,2,312,Autres
13168.0,177,1,541.14,1,1,2,112,Endormis
13169.0,197,1,127.2,1,1,1,111,Endormis
13172.0,35,1,69.6,3,1,1,311,Autres
13173.0,2,12,2230.96,4,4,4,444,Champions
13174.0,4,10,6621.6,4,4,4,444,Champions
13175.0,189,4,869.8,1,3,3,133,Perdus
13177.0,65,1,229.75,2,1,1,211,Autres
13178.0,32,14,8395.02,3,4,4,344,Loyaux
13179.0,253,1,572.3100000000001,1,1,2,112,Endormis
13180.0,242,1,86.10000000000001,1,1,1,111,Endormis
13181.0,16,1,359.69,4,1,2,412,Potentiel
13183.0,29,9,3103.7000000000003,3,4,4,344,Loyaux
13187.0,259,4,124.03999999999999,1,3,1,131,Perdus
13190.0,179,4,622.56,1,3,2,132,Perdus
13191.0,293,1,164.69,1,1,1,111,Endormis
13192.0,153,6,1660.69,1,3,3,133,Perdus
13194.0,56,1,412.08,2,1,2,212,Autres
13195.0,49,1,136.73,3,1,1,311,Autres
13196.0,78,4,1280.26,2,3,3,233,Autres
13197.0,244,1,373.01000000000005,1,1,2,112,Endormis
13198.0,20,4,1617.79,3,3,3,333,Autres
13199.0,1,31,6630.52,4,4,4,444,Champions
13201.0,137,4,1233.06,2,3,3,233,Autres
13202.0,13,8,1589.25,4,4,3,443,Champions
13203.0,21,7,1796.49,3,4,4,344,Loyaux
13204.0,366,1,966.6600000000001,1,1,3,113,Endormis
13205.0,78,1,2803.2,2,1,4,214,Autres
13206.0,35,15,8405.38,3,4,4,344,Loyaux
13207.0,86,2,285.6,2,2,1,221,Autres
13208.0,84,3,758.65,2,2,3,223,Autres
13209.0,149,5,2617.9,1,3,4,134,Perdus
13211.0,16,9,1545.8,4,4,3,443,Champions
13213.0,13,8,2345.69,4,4,4,444,Champions
13214.0,52,7,3264.23,2,4,4,244,Loyaux
13215.0,37,1,81.6,3,1,1,311,Autres
13217.0,290,1,132.5,1,1,1,111,Endormis
13219.0,253,1,76.23,1,1,1,111,Endormis
13220.0,210,1,516.8,1,1,2,112,Endormis
13222.0,212,1,88.5,1,1,1,111,Endormis
13223.0,58,4,805.9200000000001,2,3,3,233,Autres
13225.0,56,9,9796.23,2,4,4,244,Loyaux
13226.0,28,1,204.25,3,1,1,311,Autres
13230.0,0,17,3457.83,4,4,4,444,Champions
13231.0,181,1,355.2,1,1,2,112,Endormis
13233.0,55,2,571.34,2,2,2,222,Autres
13234.0,307,2,346.5,1,2,2,122,Endormis
13237.0,22,1,643.0,3,1,2,312,Autres
13238.0,65,2,305.9,2,2,1,221,Autres
13239.0,72,5,1279.98,2,3,3,233,Autres
13240.0,0,6,1113.56,4,3,3,433,Autres
13241.0,46,1,112.53,3,1,1,311,Autres
13242.0,86,4,429.0,2,3,2,232,Autres
13243.0,84,4,635.26,2,3,2,232,Autres
13245.0,67,1,558.72,2,1,2,212,Autres
13246.0,28,7,1434.78,3,4,3,343,Loyaux
13249.0,36,6,897.52,3,3,3,333,Autres
13250.0,87,3,260.59000000000003,2,2,1,221,Autres
13251.0,37,1,252.68,3,1,1,311,Autres
13252.0,29,3,457.3,3,2,2,322,Autres
13253.0,65,2,1920.71,2,2,4,224,Autres
13254.0,11,1,51.410000000000004,4,1,1,411,Potentiel
13255.0,8,2,504.95,4,2,2,422,Potentiel
13257.0,62,3,181.55,2,2,1,221,Autres
13258.0,14,2,336.59999999999997,4,2,2,422,Potentiel
13259.0,32,8,1119.36,3,4,3,343,Loyaux
13262.0,24,2,373.16,3,2,2,322,Autres
13263.0,28,4,1239.27,3,3,3,333,Autres
13264.0,77,1,722.5600000000001,2,1,3,213,Autres
13266.0,30,11,2353.93,3,4,4,344,Loyaux
13267.0,1,25,5365.77,4,4,4,444,Champions
13269.0,4,14,3545.47,4,4,4,444,Champions
13270.0,1,1,590.0,4,1,2,412,Potentiel
13274.0,44,1,360.85,3,1,2,312,Autres
13275.0,18,2,238.86,3,2,1,321,Autres
13276.0,32,5,1321.68,3,3,3,333,Autres
13277.0,15,3,264.9,4,2,1,421,Potentiel
13278.0,34,4,900.77,3,3,3,333,Autres
13280.0,14,5,1520.37,4,3,3,433,Autres
13281.0,72,3,395.25,2,2,2,222,Autres
13282.0,41,1,181.05,3,1,1,311,Autres
13283.0,202,2,279.7,1,2,1,121,Endormis
13285.0,235,2,655.47,1,2,2,122,Endormis
13286.0,235,1,734.91,1,1,3,113,Endormis
13287.0,218,7,1043.51,1,4,3,143,À risque
13288.0,78,6,963.06,2,3,3,233,Autres
13289.0,358,1,307.95,1,1,2,112,Endormis
13290.0,65,3,625.89,2,2,2,222,Autres
13291.0,49,10,2909.68,3,4,4,344,Loyaux
13292.0,45,4,422.29,3,3,2,332,Autres
13293.0,27,7,1205.54,3,4,3,343,Loyaux
13294.0,281,1,815.79,1,1,3,113,Endormis
13295.0,7,8,941.47,4,4,3,443,Champions
13296.0,58,5,705.11,2,3,3,233,Autres
13297.0,20,4,2294.72,3,3,4,334,Autres
13299.0,48,4,1121.6000000000001,3,3,3,333,Autres
13300.0,23,3,925.32,3,2,3,323,Autres
13302.0,161,1,95.45,1,1,1,111,Endormis
13303.0,35,1,61.72,3,1,1,311,Autres
13304.0,83,6,1014.77,2,3,3,233,Autres
13305.0,7,7,1751.75,4,4,3,443,Champions
13306.0,65,1,53.65,2,1,1,211,Autres
13307.0,122,2,258.34,2,2,1,221,Autres
13308.0,231,1,284.86,1,1,1,111,Endormis
13309.0,27,1,249.58,3,1,1,311,Autres
13310.0,15,2,409.17,4,2,2,422,Potentiel
13312.0,86,1,124.75,2,1,1,211,Autres
13313.0,114,10,1912.05,2,4,4,244,Loyaux
13315.0,324,1,310.26,1,1,2,112,Endormis
13316.0,27,7,7330.29,3,4,4,344,Loyaux
13317.0,14,22,4496.361,4,4,4,444,Champions
13319.0,0,45,11432.15,4,4,4,444,Champions
13320.0,63,3,689.55,2,2,2,222,Autres
13324.0,63,11,3434.47,2,4,4,244,Loyaux
13326.0,67,1,281.76,2,1,1,211,Autres
13327.0,0,15,6379.96,4,4,4,444,Champions
13329.0,1,11,4411.32,4,4,4,444,Champions
13330.0,90,3,1655.17,2,2,3,223,Autres
13331.0,36,1,262.4,3,1,1,311,Autres
13333.0,46,3,1015.74,3,2,3,323,Autres
13334.0,171,3,2706.23,1,2,4,124,Endormis
13335.0,175,1,955.06,1,1,3,113,Endormis
13337.0,153,2,1601.97,1,2,3,123,Endormis
13338.0,168,7,2125.4,1,4,4,144,À risque
13340.0,52,5,11364.08,2,3,4,234,Autres
13342.0,217,1,14.100000000000001,1,1,1,111,Endormis
13346.0,97,6,299.4,2,3,1,231,Autres
13353.0,23,1,28.849999999999998,3,1,1,311,Autres
13357.0,129,4,3196.11,2,3,4,234,Autres
13359.0,28,2,636.8000000000001,3,2,2,322,Autres
13360.0,63,7,1643.2,2,4,3,243,Loyaux
13361.0,107,2,1450.5,2,2,3,223,Autres
13362.0,13,5,2334.58,4,3,4,434,Autres
13363.0,44,1,731.36,3,1,3,313,Autres
13365.0,28,1,26.9,3,1,1,311,Autres
13367.0,66,1,510.20000000000005,2,1,2,212,Autres
13368.0,49,3,533.5,3,2,2,322,Autres
13369.0,0,1,308.28000000000003,4,1,2,412,Potentiel
13370.0,1,2,788.4200000000001,4,2,3,423,Potentiel
13371.0,133,4,2323.86,2,3,4,234,Autres
13373.0,50,3,4274.94,3,2,4,324,Autres
13374.0,49,2,422.8,3,2,2,322,Autres
13375.0,79,1,1013.58,2,1,3,213,Autres
13377.0,31,4,1610.33,3,3,3,333,Autres
13378.0,57,1,756.4,2,1,3,213,Autres
13380.0,67,1,62.4,2,1,1,211,Autres
13381.0,14,8,4611.91,4,4,4,444,Champions
13382.0,63,4,1164.59,2,3,3,233,Autres
13383.0,178,1,305.28000000000003,1,1,1,111,Endormis
13384.0,25,6,2544.9900000000002,3,3,4,334,Autres
13386.0,49,2,835.46,3,2,3,323,Autres
13387.0,52,1,186.94,2,1,1,211,Autres
13388.0,238,1,508.55,1,1,2,112,Endormis
13392.0,312,1,91.14,1,1,1,111,Endormis
13393.0,218,6,1157.05,1,3,3,133,Perdus
13394.0,14,14,4192.28,4,4,4,444,Champions
13395.0,35,2,872.51,3,2,3,323,Autres
13397.0,72,7,1740.55,2,4,3,243,Loyaux
13398.0,83,1,213.0,2,1,1,211,Autres
13399.0,99,3,275.4,2,2,1,221,Autres
13400.0,209,2,320.73,1,2,2,122,Endormis
13401.0,259,1,1834.14,1,1,4,114,Endormis
13402.0,7,3,913.9000000000001,4,2,3,423,Potentiel
13403.0,22,2,154.5,3,2,1,321,Autres
13405.0,108,6,658.61,2,3,2,232,Autres
13406.0,62,3,580.62,2,2,2,222,Autres
13407.0,213,6,2377.51,1,3,4,134,Perdus
13408.0,6,57,23867.402000000002,4,4,4,444,Champions
13409.0,259,1,525.65,1,1,2,112,Endormis
13410.0,28,5,1214.2,3,3,3,333,Autres
13412.0,255,1,487.34999999999997,1,1,2,112,Endormis
13413.0,274,8,513.08,1,4,2,142,À risque
13414.0,98,4,1115.54,2,3,3,233,Autres
13415.0,107,5,902.92,2,3,3,233,Autres
13416.0,371,1,228.3,1,1,1,111,Endormis
13417.0,182,5,1104.26,1,3,3,133,Perdus
13418.0,7,16,6090.92,4,4,4,444,Champions
13421.0,41,8,2237.24,3,4,4,344,Loyaux
13423.0,63,1,217.03,2,1,1,211,Autres
13424.0,79,2,587.62,2,2,2,222,Autres
13425.0,143,5,1793.92,1,3,4,134,Perdus
13426.0,17,12,4526.06,3,4,4,344,Loyaux
13427.0,112,3,423.93,2,2,2,222,Autres
13428.0,149,2,276.76,1,2,1,121,Endormis
13431.0,41,7,2074.14,3,4,4,344,Loyaux
13432.0,206,2,439.1,1,2,2,122,Endormis
13433.0,72,5,659.77,2,3,2,232,Autres
13434.0,20,3,1132.6200000000001,3,2,3,323,Autres
13435.0,11,2,637.44,4,2,2,422,Potentiel
13438.0,182,1,46.5,1,1,1,111,Endormis
13439.0,23,2,702.9,3,2,3,323,Autres
13440.0,58,10,1376.55,2,4,3,243,Loyaux
13441.0,66,1,424.26,2,1,2,212,Autres
13442.0,302,3,419.87,1,2,2,122,Endormis
13443.0,83,7,1305.6100000000001,2,4,3,243,Loyaux
13444.0,9,2,619.08,4,2,2,422,Potentiel
13445.0,261,1,241.89999999999998,1,1,1,111,Endormis
13446.0,55,18,4154.92,2,4,4,244,Loyaux
13448.0,8,11,6374.62,4,4,4,444,Champions
13450.0,9,8,2078.82,4,4,4,444,Champions
13451.0,16,7,4203.05,4,4,4,444,Champions
13452.0,107,1,139.8,2,1,1,211,Autres
13453.0,28,3,447.40999999999997,3,2,2,322,Autres
13454.0,276,1,219.87,1,1,1,111,Endormis
13455.0,1,8,1928.71,4,4,4,444,Champions
13457.0,323,4,153.17,1,3,1,131,Perdus
13458.0,14,2,2312.7,4,2,4,424,Potentiel
13459.0,259,2,1160.4099999999999,1,2,3,123,Endormis
13461.0,35,5,2736.5,3,3,4,334,Autres
13462.0,45,4,1002.35,3,3,3,333,Autres
13463.0,55,1,158.65,2,1,1,211,Autres
13464.0,29,6,2436.71,3,3,4,334,Autres
13465.0,81,2,931.12,2,2,3,223,Autres
13466.0,31,5,756.6,3,3,3,333,Autres
13468.0,3,49,7921.22,4,4,4,444,Champions
13469.0,288,1,82.4,1,1,1,111,Endormis
13472.0,98,2,592.24,2,2,2,222,Autres
13473.0,209,7,2476.8,1,4,4,144,À risque
13474.0,78,2,419.75,2,2,2,222,Autres
13476.0,41,3,823.0,3,2,3,323,Autres
13477.0,90,5,1364.59,2,3,3,233,Autres
13478.0,104,7,2363.53,2,4,4,244,Loyaux
13479.0,84,4,583.34,2,3,2,232,Autres
13480.0,51,2,627.82,3,2,2,322,Autres
13481.0,3,7,2030.53,4,4,4,444,Champions
13482.0,262,1,151.45,1,1,1,111,Endormis
13484.0,18,3,500.32,3,2,2,322,Autres
13485.0,11,14,2626.28,4,4,4,444,Champions
13487.0,140,2,271.47,1,2,1,121,Endormis
13488.0,2,13,6636.02,4,4,4,444,Champions
13490.0,289,1,154.25,1,1,1,111,Endormis
13491.0,7,18,3350.7400000000002,4,4,4,444,Champions
13495.0,1,9,3402.29,4,4,4,444,Champions
13497.0,3,6,999.28,4,3,3,433,Autres
13498.0,365,1,327.38,1,1,2,112,Endormis
13500.0,36,1,299.53,3,1,1,311,Autres
13501.0,121,3,1559.79,2,2,3,223,Autres
13502.0,45,3,494.4,3,2,2,322,Autres
13503.0,114,11,1754.24,2,4,3,243,Loyaux
13506.0,4,6,1204.53,4,3,3,433,Autres
13508.0,277,1,176.07999999999998,1,1,1,111,Endormis
13509.0,142,1,135.0,1,1,1,111,Endormis
13510.0,10,12,2830.23,4,4,4,444,Champions
13511.0,118,2,320.91,2,2,2,222,Autres
13512.0,22,3,462.18,3,2,2,322,Autres
13513.0,76,3,647.09,2,2,2,222,Autres
13514.0,63,3,663.7,2,2,2,222,Autres
13515.0,84,2,374.7,2,2,2,222,Autres
13516.0,52,1,295.85,2,1,1,211,Autres
13519.0,77,1,220.46,2,1,1,211,Autres
13520.0,6,8,3377.2,4,4,4,444,Champions
13523.0,1,2,1136.64,4,2,3,423,Potentiel
13526.0,373,4,1421.3999999999999,1,3,3,133,Perdus
13527.0,53,6,2308.88,2,3,4,234,Autres
13528.0,317,1,40.0,1,1,1,111,Endormis
13530.0,269,1,402.97999999999996,1,1,2,112,Endormis
13531.0,1,5,1254.72,4,3,3,433,Autres
13534.0,9,17,1990.22,4,4,4,444,Champions
13535.0,37,1,89.5,3,1,1,311,Autres
13537.0,60,2,717.85,2,2,3,223,Autres
13538.0,31,5,1822.28,3,3,4,334,Autres
13539.0,55,5,950.62,2,3,3,233,Autres
13540.0,102,3,632.39,2,2,2,222,Autres
13541.0,58,3,852.6,2,2,3,223,Autres
13542.0,11,18,3994.89,4,4,4,444,Champions
13543.0,269,2,1439.6100000000001,1,2,3,123,Endormis
13544.0,46,5,522.64,3,3,2,332,Autres
13545.0,25,3,392.22,3,2,2,322,Autres
13546.0,17,2,465.15,3,2,2,322,Autres
13547.0,43,1,167.08,3,1,1,311,Autres
13548.0,106,1,223.28,2,1,1,211,Autres
13549.0,22,1,87.6,3,1,1,311,Autres
13550.0,18,1,342.55,3,1,2,312,Autres
13551.0,301,1,152.39999999999998,1,1,1,111,Endormis
13552.0,44,16,3368.6,3,4,4,344,Loyaux
13553.0,309,1,499.6,1,1,2,112,Endormis
13554.0,15,10,1711.24,4,4,3,443,Champions
13555.0,13,12,4885.81,4,4,4,444,Champions
13556.0,64,2,200.82,2,2,1,221,Autres
13557.0,29,14,2500.38,3,4,4,344,Loyaux
13559.0,147,2,990.0,1,2,3,123,Endormis
13561.0,32,10,1661.54,3,4,3,343,Loyaux
13562.0,36,5,3038.85,3,3,4,334,Autres
13564.0,3,50,15671.9,4,4,4,444,Champions
13565.0,46,1,174.57999999999998,3,1,1,311,Autres
13566.0,69,3,831.76,2,2,3,223,Autres
13567.0,63,5,1084.39,2,3,3,233,Autres
13569.0,2,3,497.74,4,2,2,422,Potentiel
13571.0,17,14,2448.32,3,4,4,344,Loyaux
13573.0,14,4,614.27,4,3,2,432,Autres
13574.0,46,1,404.45,3,1,2,312,Autres
13576.0,8,13,4855.95,4,4,4,444,Champions
13577.0,17,9,1915.04,3,4,4,344,Loyaux
13578.0,44,1,147.66,3,1,1,311,Autres
13579.0,4,5,1075.2,4,3,3,433,Autres
13580.0,41,1,107.75,3,1,1,311,Autres
13581.0,49,1,162.53,3,1,1,311,Autres
13582.0,24,2,241.68,3,2,1,321,Autres
13583.0,314,1,664.001,1,1,2,112,Endormis
13584.0,133,4,288.6,2,3,1,231,Autres
13585.0,165,4,694.62,1,3,2,132,Perdus
13586.0,176,1,127.28,1,1,1,111,Endormis
13587.0,84,3,961.1,2,2,3,223,Autres
13589.0,84,4,741.09,2,3,3,233,Autres
13590.0,10,14,4399.62,4,4,4,444,Champions
13591.0,70,5,989.5600000000001,2,3,3,233,Autres
13593.0,22,10,3483.09,3,4,4,344,Loyaux
13594.0,120,2,161.25,2,2,1,221,Autres
13595.0,151,3,784.48,1,2,3,123,Endormis
13597.0,23,3,421.21,3,2,2,322,Autres
13598.0,130,4,601.92,2,3,2,232,Autres
13599.0,1,21,5268.18,4,4,4,444,Champions
13600.0,269,1,298.9,1,1,1,111,Endormis
13601.0,27,2,466.67,3,2,2,322,Autres
13602.0,16,3,596.28,4,2,2,422,Potentiel
13604.0,287,2,721.85,1,2,3,123,Endormis
13605.0,22,2,522.67,3,2,2,322,Autres
13607.0,27,2,418.0,3,2,2,322,Autres
13608.0,175,1,232.05,1,1,1,111,Endormis
13609.0,228,1,167.35,1,1,1,111,Endormis
13610.0,22,8,1036.68,3,4,3,343,Loyaux
13611.0,9,10,2168.4300000000003,4,4,4,444,Champions
13612.0,153,2,858.79,1,2,3,123,Endormis
13613.0,87,5,1039.8500000000001,2,3,3,233,Autres
13614.0,28,2,747.28,3,2,3,323,Autres
13615.0,29,10,5897.4400000000005,3,4,4,344,Loyaux
13616.0,203,2,283.85,1,2,1,121,Endormis
13617.0,43,6,749.52,3,3,3,333,Autres
13619.0,179,2,224.94,1,2,1,121,Endormis
13620.0,163,1,112.34,1,1,1,111,Endormis
13622.0,323,2,666.45,1,2,2,122,Endormis
13623.0,15,8,1850.11,4,4,4,444,Champions
13624.0,16,2,496.98,4,2,2,422,Potentiel
13625.0,231,1,301.26,1,1,1,111,Endormis
13626.0,9,2,467.36,4,2,2,422,Potentiel
13627.0,123,3,621.33,2,2,2,222,Autres
13628.0,311,1,310.14,1,1,2,112,Endormis
13629.0,48,8,5578.5,3,4,4,344,Loyaux
13632.0,29,4,1536.0800000000002,3,3,3,333,Autres
13633.0,238,1,306.66,1,1,1,111,Endormis
13634.0,9,12,4040.33,4,4,4,444,Champions
13635.0,72,5,1979.07,2,3,4,234,Autres
13639.0,71,1,312.93,2,1,2,212,Autres
13640.0,246,1,405.0,1,1,2,112,Endormis
13641.0,275,7,1111.12,1,4,3,143,À risque
13642.0,67,4,172.67,2,3,1,231,Autres
13643.0,15,12,1681.93,4,4,3,443,Champions
13646.0,34,3,329.2,3,2,2,322,Autres
13647.0,129,4,1393.56,2,3,3,233,Autres
13648.0,35,11,1849.03,3,4,4,344,Loyaux
13649.0,1,5,1304.88,4,3,3,433,Autres
13650.0,9,9,1614.16,4,4,3,443,Champions
13651.0,16,2,150.55,4,2,1,421,Potentiel
13652.0,3,3,1475.77,4,2,3,423,Potentiel
13653.0,122,1,152.2,2,1,1,211,Autres
13654.0,15,5,3600.67,4,3,4,434,Autres
13655.0,9,6,1368.75,4,3,3,433,Autres
13656.0,93,5,724.7,2,3,3,233,Autres
13658.0,18,6,3422.06,3,3,4,334,Autres
13659.0,51,14,3477.58,3,4,4,344,Loyaux
13660.0,30,2,317.54,3,2,2,322,Autres
13661.0,238,1,325.24,1,1,2,112,Endormis
13662.0,20,10,1400.65,3,4,3,343,Loyaux
13663.0,15,5,1891.94,4,3,4,434,Autres
13664.0,317,1,13.14,1,1,1,111,Endormis
13665.0,21,3,1711.6599999999999,3,2,3,323,Autres
13666.0,55,2,43.25,2,2,1,221,Autres
13668.0,17,18,6831.93,3,4,4,344,Loyaux
13669.0,42,1,195.0,3,1,1,311,Autres
13671.0,29,1,172.6,3,1,1,311,Autres
13672.0,365,1,233.53000000000003,1,1,1,111,Endormis
13674.0,64,2,265.48,2,2,1,221,Autres
13676.0,174,3,334.65,1,2,2,122,Endormis
13677.0,39,2,551.24,3,2,2,322,Autres
13679.0,128,3,281.26,2,2,1,221,Autres
13680.0,106,8,7700.55,2,4,4,244,Loyaux
13683.0,92,1,258.6,2,1,1,211,Autres
13684.0,25,4,577.21,3,3,2,332,Autres
13686.0,15,2,337.04,4,2,2,422,Potentiel
13687.0,73,1,11880.84,2,1,4,214,Autres
13688.0,270,1,375.5,1,1,2,112,Endormis
13689.0,79,1,349.5,2,1,2,212,Autres
13691.0,31,1,212.78,3,1,1,311,Autres
13692.0,35,3,1702.58,3,2,3,323,Autres
13693.0,9,11,2043.32,4,4,4,444,Champions
13694.0,8,105,134713.96,4,4,4,444,Champions
13695.0,212,1,266.6,1,1,1,111,Endormis
13696.0,56,4,2032.1000000000001,2,3,4,234,Autres
13698.0,231,2,451.73,1,2,2,122,Endormis
13699.0,182,2,508.32,1,2,2,122,Endormis
13700.0,52,4,375.59000000000003,2,3,2,232,Autres
13701.0,72,2,162.45,2,2,1,221,Autres
13702.0,80,1,135.18,2,1,1,211,Autres
13703.0,48,2,652.12,3,2,2,322,Autres
13705.0,8,5,1323.47,4,3,3,433,Autres
13706.0,261,1,300.38,1,1,1,111,Endormis
13707.0,64,3,2559.45,2,2,4,224,Autres
13709.0,81,5,1263.7,2,3,3,233,Autres
13710.0,58,2,329.04,2,2,2,222,Autres
13711.0,41,13,1699.8500000000001,3,4,3,343,Loyaux
13712.0,245,1,537.58,1,1,2,112,Endormis
13713.0,43,3,740.76,3,2,3,323,Autres
13714.0,100,1,161.35,2,1,1,211,Autres
13715.0,7,14,7367.85,4,4,4,444,Champions
13717.0,87,4,320.79,2,3,2,232,Autres
13719.0,28,6,1741.4,3,3,3,333,Autres
13721.0,30,1,217.39999999999998,3,1,1,311,Autres
13722.0,55,7,3260.0,2,4,4,244,Loyaux
13723.0,27,5,994.23,3,3,3,333,Autres
13724.0,272,1,213.01,1,1,1,111,Endormis
13727.0,246,7,753.4200000000001,1,4,3,143,À risque
13728.0,22,10,1839.03,3,4,4,344,Loyaux
13729.0,70,5,773.03,2,3,3,233,Autres
13733.0,45,3,489.53000000000003,3,2,2,322,Autres
13734.0,143,6,9946.04,1,3,4,134,Perdus
13735.0,11,14,7100.58,4,4,4,444,Champions
13736.0,60,9,2065.97,2,4,4,244,Loyaux
13738.0,31,1,434.78000000000003,3,1,2,312,Autres
13739.0,162,1,75.3,1,1,1,111,Endormis
13740.0,50,4,1232.02,3,3,3,333,Autres
13745.0,176,2,484.91,1,2,2,122,Endormis
13746.0,48,1,176.69,3,1,1,311,Autres
13747.0,8,2,169.79999999999998,4,2,1,421,Potentiel
13748.0,8,5,1320.1,4,3,3,433,Autres
13749.0,336,1,10.25,1,1,1,111,Endormis
13750.0,9,8,1993.5,4,4,4,444,Champions
13752.0,162,1,404.45000000000005,1,1,2,112,Endormis
13753.0,233,3,1353.31,1,2,3,123,Endormis
13754.0,72,1,164.45000000000002,2,1,1,211,Autres
13756.0,2,11,4015.13,4,4,4,444,Champions
13757.0,309,1,195.55,1,1,1,111,Endormis
13758.0,1,14,6380.27,4,4,4,444,Champions
13760.0,39,4,1081.85,3,3,3,333,Autres
13761.0,137,4,881.52,2,3,3,233,Autres
13762.0,228,4,2165.76,1,3,4,134,Perdus
13763.0,23,3,3512.43,3,2,4,324,Autres
13764.0,204,3,1400.2,1,2,3,123,Endormis
13765.0,288,1,352.821,1,1,2,112,Endormis
13766.0,130,1,190.35,2,1,1,211,Autres
13767.0,4,48,18470.370000000003,4,4,4,444,Champions
13768.0,198,8,993.87,1,4,3,143,À risque
13769.0,2,14,3013.06,4,4,4,444,Champions
13770.0,57,4,785.37,2,3,3,233,Autres
13771.0,168,5,3094.37,1,3,4,134,Perdus
13772.0,30,6,1996.89,3,3,4,334,Autres
13773.0,31,2,301.54,3,2,1,321,Autres
13775.0,225,1,1049.66,1,1,3,113,Endormis
13776.0,63,8,1588.13,2,4,3,243,Loyaux
13777.0,0,42,30734.3,4,4,4,444,Champions
13778.0,126,4,953.74,2,3,3,233,Autres
13779.0,150,1,161.13,1,1,1,111,Endormis
13780.0,42,1,372.06,3,1,2,312,Autres
13781.0,227,3,658.94,1,2,2,122,Endormis
13782.0,88,8,885.17,2,4,3,243,Loyaux
13783.0,122,4,1542.09,2,3,3,233,Autres
13784.0,69,4,460.49,2,3,2,232,Autres
13785.0,63,4,542.49,2,3,2,232,Autres
13786.0,2,8,3750.52,4,4,4,444,Champions
13787.0,91,7,962.26,2,4,3,243,Loyaux
13788.0,140,1,3.75,1,1,1,111,Endormis
13789.0,23,1,239.45999999999998,3,1,1,311,Autres
13792.0,57,1,188.4,2,1,1,211,Autres
13793.0,281,1,96.0,1,1,1,111,Endormis
13794.0,181,1,126.03,1,1,1,111,Endormis
13795.0,23,4,836.3,3,3,3,333,Autres
13796.0,134,1,289.7,2,1,1,211,Autres
13797.0,71,4,1190.45,2,3,3,233,Autres
13798.0,7,63,40143.99,4,4,4,444,Champions
13799.0,72,11,2878.46,2,4,4,244,Loyaux
13800.0,65,2,1121.24,2,2,3,223,Autres
13802.0,9,18,21734.09,4,4,4,444,Champions
13803.0,66,3,1081.64,2,2,3,223,Autres
13804.0,70,2,572.73,2,2,2,222,Autres
13807.0,2,4,447.1,4,3,2,432,Autres
13809.0,29,2,524.65,3,2,2,322,Autres
13813.0,156,7,1464.21,1,4,3,143,À risque
13814.0,148,2,679.45,1,2,2,122,Endormis
13815.0,31,5,3625.88,3,3,4,334,Autres
13818.0,64,1,61.28,2,1,1,211,Autres
13819.0,304,4,1513.25,1,3,3,133,Perdus
13820.0,53,5,673.0,2,3,2,232,Autres
13821.0,27,5,1017.14,3,3,3,333,Autres
13823.0,14,6,2490.69,4,3,4,434,Autres
